country_code,year,indicator,value
GAB,2021,new_relapse_lost,623.0
GAB,2022,new_relapse_lost,547.0
DEU,2014,new_relapse_lost,104.0
DEU,2015,new_relapse_lost,141.0
DEU,2016,new_relapse_lost,132.0
DEU,2017,new_relapse_lost,126.0
DEU,2018,new_relapse_lost,123.0
DEU,2019,new_relapse_lost,125.0
DEU,2020,new_relapse_lost,66.0
DEU,2021,new_relapse_lost,94.0
DEU,2022,new_relapse_lost,90.0
IND,2014,new_relapse_lost,76429.0
IND,2015,new_relapse_lost,70711.0
IND,2016,new_relapse_lost,71624.0
IND,2017,new_relapse_lost,62864.0
IND,2018,new_relapse_lost,72770.0
IND,2019,new_relapse_lost,76712.0
IND,2020,new_relapse_lost,48072.0
IND,2021,new_relapse_lost,48967.0
IND,2022,new_relapse_lost,44495.0
IDN,2014,new_relapse_lost,16925.0
IDN,2015,new_relapse_lost,18239.0
IDN,2016,new_relapse_lost,19608.0
IDN,2017,new_relapse_lost,22270.0
IDN,2018,new_relapse_lost,41889.0
IDN,2019,new_relapse_lost,30567.0
IDN,2020,new_relapse_lost,24649.0
IDN,2021,new_relapse_lost,27518.0
IDN,2022,new_relapse_lost,47879.0
JPN,2014,new_relapse_lost,949.0
JPN,2015,new_relapse_lost,785.0
JPN,2016,new_relapse_lost,390.0
JPN,2017,new_relapse_lost,274.0
JPN,2018,new_relapse_lost,255.0
JPN,2019,new_relapse_lost,198.0
JPN,2020,new_relapse_lost,222.0
JPN,2021,new_relapse_lost,199.0
JPN,2022,new_relapse_lost,193.0
MEX,2014,new_relapse_lost,1210.0
MEX,2015,new_relapse_lost,1272.0
MEX,2016,new_relapse_lost,1338.0
MEX,2017,new_relapse_lost,1434.0
MEX,2018,new_relapse_lost,1636.0
MEX,2019,new_relapse_lost,1561.0
MEX,2020,new_relapse_lost,1397.0
MEX,2021,new_relapse_lost,1519.0
MEX,2022,new_relapse_lost,2113.0
PAK,2014,new_relapse_lost,10582.0
PAK,2015,new_relapse_lost,10561.0
PAK,2016,new_relapse_lost,10634.0
PAK,2017,new_relapse_lost,11625.0
PAK,2018,new_relapse_lost,11784.0
PAK,2019,new_relapse_lost,9811.0
PAK,2020,new_relapse_lost,6084.0
PAK,2021,new_relapse_lost,6193.0
PAK,2022,new_relapse_lost,6220.0
PHL,2014,new_relapse_lost,8397.0
PHL,2015,new_relapse_lost,11646.0
PHL,2016,new_relapse_lost,13105.0
PHL,2017,new_relapse_lost,11997.0
PHL,2018,new_relapse_lost,12980.0
PHL,2019,new_relapse_lost,12463.0
PHL,2020,new_relapse_lost,7322.0
PHL,2021,new_relapse_lost,18797.0
PHL,2022,new_relapse_lost,57229.0
KOR,2014,new_relapse_lost,1580.0
KOR,2015,new_relapse_lost,727.0
KOR,2016,new_relapse_lost,566.0
KOR,2017,new_relapse_lost,569.0
KOR,2018,new_relapse_lost,514.0
KOR,2019,new_relapse_lost,548.0
KOR,2020,new_relapse_lost,451.0
KOR,2021,new_relapse_lost,483.0
KOR,2022,new_relapse_lost,396.0
RUS,2014,new_relapse_lost,4589.0
RUS,2015,new_relapse_lost,4074.0
RUS,2016,new_relapse_lost,3541.0
RUS,2017,new_relapse_lost,3404.0
RUS,2018,new_relapse_lost,3408.0
RUS,2019,new_relapse_lost,3471.0
RUS,2020,new_relapse_lost,2543.0
RUS,2021,new_relapse_lost,2080.0
RUS,2022,new_relapse_lost,1882.0
SAU,2014,new_relapse_lost,295.0
SAU,2015,new_relapse_lost,272.0
SAU,2016,new_relapse_lost,111.0
SAU,2020,new_relapse_lost,5.0
SAU,2021,new_relapse_lost,19.0
SAU,2022,new_relapse_lost,37.0
ZAF,2014,new_relapse_lost,18586.0
ZAF,2015,new_relapse_lost,17938.0
ZAF,2016,new_relapse_lost,15409.0
ZAF,2017,new_relapse_lost,18196.0
ZAF,2018,new_relapse_lost,35888.0
ZAF,2019,new_relapse_lost,22452.0
ZAF,2020,new_relapse_lost,17187.0
ZAF,2021,new_relapse_lost,14340.0
ZAF,2022,new_relapse_lost,20302.0
TUR,2014,new_relapse_lost,401.0
TUR,2015,new_relapse_lost,432.0
TUR,2016,new_relapse_lost,325.0
TUR,2017,new_relapse_lost,320.0
TUR,2018,new_relapse_lost,225.0
TUR,2019,new_relapse_lost,200.0
TUR,2020,new_relapse_lost,182.0
TUR,2021,new_relapse_lost,252.0
TUR,2022,new_relapse_lost,287.0
GBR,2014,new_relapse_lost,336.0
GBR,2015,new_relapse_lost,297.0
GBR,2016,new_relapse_lost,264.0
GBR,2017,new_relapse_lost,274.0
GBR,2018,new_relapse_lost,229.0
GBR,2019,new_relapse_lost,208.0
GBR,2020,new_relapse_lost,128.0
GBR,2021,new_relapse_lost,130.0
GBR,2022,new_relapse_lost,149.0
USA,2014,new_relapse_lost,72.0
USA,2015,new_relapse_lost,154.0
USA,2016,new_relapse_lost,156.0
USA,2017,new_relapse_lost,127.0
USA,2018,new_relapse_lost,151.0
USA,2019,new_relapse_lost,166.0
USA,2020,new_relapse_lost,143.0
USA,2021,new_relapse_lost,169.0
USA,2022,new_relapse_lost,221.0
ARG,2014,new_relapse_treatment_success_rate,52.0
ARG,2015,new_relapse_treatment_success_rate,47.0
ARG,2016,new_relapse_treatment_success_rate,54.0
ARG,2017,new_relapse_treatment_success_rate,57.0
ARG,2018,new_relapse_treatment_success_rate,54.0
ARG,2019,new_relapse_treatment_success_rate,47.0
ARG,2020,new_relapse_treatment_success_rate,46.0
ARG,2021,new_relapse_treatment_success_rate,48.0
ARG,2022,new_relapse_treatment_success_rate,52.0
AUS,2014,new_relapse_treatment_success_rate,79.0
AUS,2015,new_relapse_treatment_success_rate,73.0
AUS,2016,new_relapse_treatment_success_rate,78.0
AUS,2017,new_relapse_treatment_success_rate,82.0
AUS,2018,new_relapse_treatment_success_rate,79.0
AUS,2019,new_relapse_treatment_success_rate,86.0
AUS,2020,new_relapse_treatment_success_rate,90.0
AUS,2021,new_relapse_treatment_success_rate,88.0
AUS,2022,new_relapse_treatment_success_rate,86.0
BRA,2014,new_relapse_treatment_success_rate,71.0
BRA,2015,new_relapse_treatment_success_rate,71.0
BRA,2016,new_relapse_treatment_success_rate,72.0
BRA,2017,new_relapse_treatment_success_rate,71.0
BRA,2018,new_relapse_treatment_success_rate,71.0
BRA,2019,new_relapse_treatment_success_rate,69.0
BRA,2020,new_relapse_treatment_success_rate,67.0
BRA,2021,new_relapse_treatment_success_rate,65.0
BRA,2022,new_relapse_treatment_success_rate,66.0
CMR,2014,new_relapse_treatment_success_rate,84.0
CMR,2015,new_relapse_treatment_success_rate,84.0
CMR,2016,new_relapse_treatment_success_rate,84.0
CMR,2017,new_relapse_treatment_success_rate,84.0
CMR,2018,new_relapse_treatment_success_rate,84.0
CMR,2019,new_relapse_treatment_success_rate,86.0
CMR,2020,new_relapse_treatment_success_rate,86.0
CMR,2021,new_relapse_treatment_success_rate,88.0
CMR,2022,new_relapse_treatment_success_rate,89.0
CAN,2014,new_relapse_treatment_success_rate,82.0
CAN,2015,new_relapse_treatment_success_rate,84.0
CAN,2016,new_relapse_treatment_success_rate,78.0
CAN,2017,new_relapse_treatment_success_rate,80.0
CAN,2018,new_relapse_treatment_success_rate,78.0
CAN,2019,new_relapse_treatment_success_rate,79.0
CAN,2022,new_relapse_treatment_success_rate,74.0
CAF,2014,new_relapse_treatment_success_rate,70.0
CAF,2015,new_relapse_treatment_success_rate,78.0
CAF,2016,new_relapse_treatment_success_rate,78.0
CAF,2017,new_relapse_treatment_success_rate,78.0
CAF,2018,new_relapse_treatment_success_rate,79.0
CAF,2019,new_relapse_treatment_success_rate,81.0
CAF,2020,new_relapse_treatment_success_rate,79.0
CAF,2021,new_relapse_treatment_success_rate,83.0
CAF,2022,new_relapse_treatment_success_rate,90.0
TCD,2014,new_relapse_treatment_success_rate,68.0
TCD,2015,new_relapse_treatment_success_rate,77.0
TCD,2016,new_relapse_treatment_success_rate,74.0
TCD,2017,new_relapse_treatment_success_rate,79.0
TCD,2018,new_relapse_treatment_success_rate,78.0
TCD,2019,new_relapse_treatment_success_rate,80.0
TCD,2020,new_relapse_treatment_success_rate,81.0
TCD,2021,new_relapse_treatment_success_rate,82.0
TCD,2022,new_relapse_treatment_success_rate,83.0
CHN,2014,new_relapse_treatment_success_rate,94.0
CHN,2015,new_relapse_treatment_success_rate,94.0
CHN,2016,new_relapse_treatment_success_rate,93.0
CHN,2017,new_relapse_treatment_success_rate,93.0
CHN,2018,new_relapse_treatment_success_rate,94.0
CHN,2019,new_relapse_treatment_success_rate,94.0
CHN,2020,new_relapse_treatment_success_rate,95.0
CHN,2021,new_relapse_treatment_success_rate,94.0
CHN,2022,new_relapse_treatment_success_rate,95.0
COG,2014,new_relapse_treatment_success_rate,69.0
COG,2015,new_relapse_treatment_success_rate,71.0
COG,2016,new_relapse_treatment_success_rate,77.0
COG,2017,new_relapse_treatment_success_rate,66.0
COG,2018,new_relapse_treatment_success_rate,62.0
COG,2019,new_relapse_treatment_success_rate,72.0
COG,2020,new_relapse_treatment_success_rate,75.0
COG,2021,new_relapse_treatment_success_rate,78.0
COG,2022,new_relapse_treatment_success_rate,82.0
COD,2014,new_relapse_treatment_success_rate,89.0
COD,2015,new_relapse_treatment_success_rate,89.0
COD,2016,new_relapse_treatment_success_rate,89.0
COD,2017,new_relapse_treatment_success_rate,90.0
COD,2018,new_relapse_treatment_success_rate,93.0
COD,2019,new_relapse_treatment_success_rate,92.0
COD,2020,new_relapse_treatment_success_rate,94.0
COD,2021,new_relapse_treatment_success_rate,95.0
COD,2022,new_relapse_treatment_success_rate,95.0
GNQ,2014,new_relapse_treatment_success_rate,58.0
GNQ,2015,new_relapse_treatment_success_rate,43.0
GNQ,2016,new_relapse_treatment_success_rate,89.0
GNQ,2017,new_relapse_treatment_success_rate,75.0
GNQ,2018,new_relapse_treatment_success_rate,65.0
GNQ,2019,new_relapse_treatment_success_rate,76.0
GNQ,2020,new_relapse_treatment_success_rate,74.0
GNQ,2021,new_relapse_treatment_success_rate,59.0
GNQ,2022,new_relapse_treatment_success_rate,82.0
FRA,2016,new_relapse_treatment_success_rate,54.0
FRA,2017,new_relapse_treatment_success_rate,24.0
FRA,2018,new_relapse_treatment_success_rate,11.0
FRA,2019,new_relapse_treatment_success_rate,12.0
FRA,2020,new_relapse_treatment_success_rate,37.0
FRA,2021,new_relapse_treatment_success_rate,37.0
FRA,2022,new_relapse_treatment_success_rate,37.0
GAB,2014,new_relapse_treatment_success_rate,58.0
GAB,2015,new_relapse_treatment_success_rate,50.0
GAB,2016,new_relapse_treatment_success_rate,48.0
GAB,2017,new_relapse_treatment_success_rate,25.0
GAB,2018,new_relapse_treatment_success_rate,50.0
GAB,2019,new_relapse_treatment_success_rate,67.0
GAB,2020,new_relapse_treatment_success_rate,63.0
GAB,2021,new_relapse_treatment_success_rate,57.0
GAB,2022,new_relapse_treatment_success_rate,65.0
DEU,2014,new_relapse_treatment_success_rate,63.0
DEU,2015,new_relapse_treatment_success_rate,65.0
DEU,2016,new_relapse_treatment_success_rate,70.0
DEU,2017,new_relapse_treatment_success_rate,71.0
DEU,2018,new_relapse_treatment_success_rate,71.0
DEU,2019,new_relapse_treatment_success_rate,69.0
DEU,2020,new_relapse_treatment_success_rate,74.0
DEU,2021,new_relapse_treatment_success_rate,67.0
DEU,2022,new_relapse_treatment_success_rate,62.0
IND,2014,new_relapse_treatment_success_rate,74.0
IND,2015,new_relapse_treatment_success_rate,72.0
IND,2016,new_relapse_treatment_success_rate,69.0
IND,2017,new_relapse_treatment_success_rate,81.0
IND,2018,new_relapse_treatment_success_rate,82.0
IND,2019,new_relapse_treatment_success_rate,84.0
IND,2020,new_relapse_treatment_success_rate,85.0
IND,2021,new_relapse_treatment_success_rate,87.0
IND,2022,new_relapse_treatment_success_rate,89.0
IDN,2014,new_relapse_treatment_success_rate,84.0
IDN,2015,new_relapse_treatment_success_rate,85.0
IDN,2016,new_relapse_treatment_success_rate,86.0
IDN,2017,new_relapse_treatment_success_rate,85.0
IDN,2018,new_relapse_treatment_success_rate,83.0
IDN,2019,new_relapse_treatment_success_rate,83.0
IDN,2020,new_relapse_treatment_success_rate,86.0
IDN,2021,new_relapse_treatment_success_rate,87.0
IDN,2022,new_relapse_treatment_success_rate,87.0
JPN,2014,new_relapse_treatment_success_rate,53.0
JPN,2015,new_relapse_treatment_success_rate,53.0
JPN,2016,new_relapse_treatment_success_rate,70.0
JPN,2017,new_relapse_treatment_success_rate,68.0
JPN,2018,new_relapse_treatment_success_rate,66.0
JPN,2019,new_relapse_treatment_success_rate,66.0
JPN,2020,new_relapse_treatment_success_rate,65.0
JPN,2021,new_relapse_treatment_success_rate,64.0
JPN,2022,new_relapse_treatment_success_rate,65.0
MEX,2014,new_relapse_treatment_success_rate,80.0
MEX,2015,new_relapse_treatment_success_rate,80.0
MEX,2016,new_relapse_treatment_success_rate,79.0
MEX,2017,new_relapse_treatment_success_rate,77.0
MEX,2018,new_relapse_treatment_success_rate,76.0
MEX,2019,new_relapse_treatment_success_rate,72.0
MEX,2020,new_relapse_treatment_success_rate,71.0
MEX,2021,new_relapse_treatment_success_rate,71.0
MEX,2022,new_relapse_treatment_success_rate,70.0
PAK,2014,new_relapse_treatment_success_rate,93.0
PAK,2015,new_relapse_treatment_success_rate,93.0
PAK,2016,new_relapse_treatment_success_rate,94.0
PAK,2017,new_relapse_treatment_success_rate,93.0
PAK,2018,new_relapse_treatment_success_rate,93.0
PAK,2019,new_relapse_treatment_success_rate,93.0
PAK,2020,new_relapse_treatment_success_rate,94.0
PAK,2021,new_relapse_treatment_success_rate,94.0
PAK,2022,new_relapse_treatment_success_rate,95.0
PHL,2014,new_relapse_treatment_success_rate,92.0
PHL,2015,new_relapse_treatment_success_rate,91.0
PHL,2016,new_relapse_treatment_success_rate,91.0
PHL,2017,new_relapse_treatment_success_rate,91.0
PHL,2018,new_relapse_treatment_success_rate,83.0
PHL,2019,new_relapse_treatment_success_rate,86.0
PHL,2020,new_relapse_treatment_success_rate,76.0
PHL,2021,new_relapse_treatment_success_rate,80.0
PHL,2022,new_relapse_treatment_success_rate,78.0
KOR,2014,new_relapse_treatment_success_rate,81.0
KOR,2015,new_relapse_treatment_success_rate,84.0
KOR,2016,new_relapse_treatment_success_rate,84.0
KOR,2017,new_relapse_treatment_success_rate,84.0
KOR,2018,new_relapse_treatment_success_rate,84.0
KOR,2019,new_relapse_treatment_success_rate,83.0
KOR,2020,new_relapse_treatment_success_rate,81.0
KOR,2021,new_relapse_treatment_success_rate,80.0
KOR,2022,new_relapse_treatment_success_rate,79.0
RUS,2014,new_relapse_treatment_success_rate,69.0
RUS,2015,new_relapse_treatment_success_rate,71.0
RUS,2016,new_relapse_treatment_success_rate,72.0
RUS,2017,new_relapse_treatment_success_rate,69.0
RUS,2018,new_relapse_treatment_success_rate,69.0
RUS,2019,new_relapse_treatment_success_rate,68.0
RUS,2020,new_relapse_treatment_success_rate,62.0
RUS,2021,new_relapse_treatment_success_rate,60.0
RUS,2022,new_relapse_treatment_success_rate,67.0
SAU,2014,new_relapse_treatment_success_rate,62.0
SAU,2015,new_relapse_treatment_success_rate,72.0
SAU,2016,new_relapse_treatment_success_rate,75.0
SAU,2017,new_relapse_treatment_success_rate,90.0
SAU,2018,new_relapse_treatment_success_rate,90.0
SAU,2019,new_relapse_treatment_success_rate,90.0
SAU,2020,new_relapse_treatment_success_rate,90.0
SAU,2021,new_relapse_treatment_success_rate,90.0
SAU,2022,new_relapse_treatment_success_rate,90.0
ZAF,2014,new_relapse_treatment_success_rate,78.0
ZAF,2015,new_relapse_treatment_success_rate,81.0
ZAF,2016,new_relapse_treatment_success_rate,82.0
ZAF,2017,new_relapse_treatment_success_rate,77.0
ZAF,2018,new_relapse_treatment_success_rate,71.0
ZAF,2019,new_relapse_treatment_success_rate,79.0
ZAF,2020,new_relapse_treatment_success_rate,78.0
ZAF,2021,new_relapse_treatment_success_rate,79.0
ZAF,2022,new_relapse_treatment_success_rate,76.0
TUR,2014,new_relapse_treatment_success_rate,87.0
TUR,2015,new_relapse_treatment_success_rate,87.0
TUR,2016,new_relapse_treatment_success_rate,87.0
TUR,2017,new_relapse_treatment_success_rate,86.0
TUR,2018,new_relapse_treatment_success_rate,85.0
TUR,2019,new_relapse_treatment_success_rate,83.0
TUR,2020,new_relapse_treatment_success_rate,81.0
TUR,2021,new_relapse_treatment_success_rate,80.0
TUR,2022,new_relapse_treatment_success_rate,80.0
GBR,2014,new_relapse_treatment_success_rate,81.0
GBR,2015,new_relapse_treatment_success_rate,79.0
GBR,2016,new_relapse_treatment_success_rate,81.0
GBR,2017,new_relapse_treatment_success_rate,81.0
GBR,2018,new_relapse_treatment_success_rate,80.0
GBR,2019,new_relapse_treatment_success_rate,78.0
GBR,2020,new_relapse_treatment_success_rate,78.0
GBR,2021,new_relapse_treatment_success_rate,86.0
GBR,2022,new_relapse_treatment_success_rate,84.0
USA,2014,new_relapse_treatment_success_rate,85.0
USA,2015,new_relapse_treatment_success_rate,83.0
USA,2016,new_relapse_treatment_success_rate,80.0
USA,2017,new_relapse_treatment_success_rate,77.0
USA,2018,new_relapse_treatment_success_rate,79.0
USA,2019,new_relapse_treatment_success_rate,75.0
USA,2020,new_relapse_treatment_success_rate,74.0
USA,2021,new_relapse_treatment_success_rate,76.0
USA,2022,new_relapse_treatment_success_rate,72.0
ARG,2014,retreatment_nonrelapse_cohort,1107.0
ARG,2015,retreatment_nonrelapse_cohort,956.0
ARG,2016,retreatment_nonrelapse_cohort,1165.0
ARG,2017,retreatment_nonrelapse_cohort,1372.0
ARG,2018,retreatment_nonrelapse_cohort,1275.0
ARG,2019,retreatment_nonrelapse_cohort,1018.0
ARG,2020,retreatment_nonrelapse_cohort,614.0
ARG,2021,retreatment_nonrelapse_cohort,670.0
ARG,2022,retreatment_nonrelapse_cohort,950.0
AUS,2014,retreatment_nonrelapse_cohort,13.0
AUS,2018,retreatment_nonrelapse_cohort,135.0
AUS,2020,retreatment_nonrelapse_cohort,1.0
AUS,2021,retreatment_nonrelapse_cohort,1.0
AUS,2022,retreatment_nonrelapse_cohort,8.0
BRA,2014,retreatment_nonrelapse_cohort,7532.0
BRA,2015,retreatment_nonrelapse_cohort,6856.0
BRA,2016,retreatment_nonrelapse_cohort,7251.0
BRA,2017,retreatment_nonrelapse_cohort,7350.0
BRA,2018,retreatment_nonrelapse_cohort,8266.0
BRA,2019,retreatment_nonrelapse_cohort,8018.0
BRA,2020,retreatment_nonrelapse_cohort,7877.0
BRA,2021,retreatment_nonrelapse_cohort,9565.0
BRA,2022,retreatment_nonrelapse_cohort,11560.0
CMR,2014,retreatment_nonrelapse_cohort,489.0
CMR,2015,retreatment_nonrelapse_cohort,453.0
CMR,2016,retreatment_nonrelapse_cohort,448.0
CMR,2017,retreatment_nonrelapse_cohort,396.0
CMR,2018,retreatment_nonrelapse_cohort,361.0
CMR,2019,retreatment_nonrelapse_cohort,408.0
CMR,2020,retreatment_nonrelapse_cohort,438.0
CMR,2021,retreatment_nonrelapse_cohort,457.0
CMR,2022,retreatment_nonrelapse_cohort,564.0
CAF,2014,retreatment_nonrelapse_cohort,476.0
CAF,2015,retreatment_nonrelapse_cohort,521.0
CAF,2016,retreatment_nonrelapse_cohort,186.0
CAF,2017,retreatment_nonrelapse_cohort,147.0
CAF,2018,retreatment_nonrelapse_cohort,123.0
CAF,2019,retreatment_nonrelapse_cohort,193.0
CAF,2020,retreatment_nonrelapse_cohort,207.0
CAF,2021,retreatment_nonrelapse_cohort,212.0
CAF,2022,retreatment_nonrelapse_cohort,73.0
TCD,2014,retreatment_nonrelapse_cohort,705.0
TCD,2015,retreatment_nonrelapse_cohort,186.0
TCD,2016,retreatment_nonrelapse_cohort,166.0
TCD,2017,retreatment_nonrelapse_cohort,354.0
TCD,2018,retreatment_nonrelapse_cohort,228.0
TCD,2019,retreatment_nonrelapse_cohort,302.0
TCD,2020,retreatment_nonrelapse_cohort,355.0
TCD,2021,retreatment_nonrelapse_cohort,448.0
TCD,2022,retreatment_nonrelapse_cohort,341.0
CHN,2014,retreatment_nonrelapse_cohort,6679.0
CHN,2015,retreatment_nonrelapse_cohort,5739.0
CHN,2016,retreatment_nonrelapse_cohort,5349.0
CHN,2017,retreatment_nonrelapse_cohort,5077.0
CHN,2018,retreatment_nonrelapse_cohort,5700.0
CHN,2019,retreatment_nonrelapse_cohort,6204.0
CHN,2020,retreatment_nonrelapse_cohort,7947.0
CHN,2021,retreatment_nonrelapse_cohort,7578.0
CHN,2022,retreatment_nonrelapse_cohort,6350.0
COG,2014,retreatment_nonrelapse_cohort,182.0
COG,2015,retreatment_nonrelapse_cohort,196.0
COG,2016,retreatment_nonrelapse_cohort,232.0
COG,2017,retreatment_nonrelapse_cohort,258.0
COG,2018,retreatment_nonrelapse_cohort,238.0
COG,2019,retreatment_nonrelapse_cohort,215.0
COG,2020,retreatment_nonrelapse_cohort,266.0
COG,2021,retreatment_nonrelapse_cohort,173.0
COG,2022,retreatment_nonrelapse_cohort,128.0
COD,2014,retreatment_nonrelapse_cohort,1099.0
COD,2015,retreatment_nonrelapse_cohort,5399.0
COD,2016,retreatment_nonrelapse_cohort,789.0
COD,2017,retreatment_nonrelapse_cohort,1593.0
COD,2018,retreatment_nonrelapse_cohort,1834.0
COD,2019,retreatment_nonrelapse_cohort,1715.0
COD,2020,retreatment_nonrelapse_cohort,1190.0
COD,2021,retreatment_nonrelapse_cohort,1379.0
COD,2022,retreatment_nonrelapse_cohort,2001.0
GNQ,2014,retreatment_nonrelapse_cohort,78.0
GNQ,2015,retreatment_nonrelapse_cohort,51.0
GNQ,2016,retreatment_nonrelapse_cohort,59.0
GNQ,2017,retreatment_nonrelapse_cohort,42.0
GNQ,2018,retreatment_nonrelapse_cohort,43.0
GNQ,2019,retreatment_nonrelapse_cohort,76.0
GNQ,2020,retreatment_nonrelapse_cohort,47.0
GNQ,2021,retreatment_nonrelapse_cohort,58.0
GNQ,2022,retreatment_nonrelapse_cohort,65.0
FRA,2016,retreatment_nonrelapse_cohort,284.0
FRA,2017,retreatment_nonrelapse_cohort,290.0
FRA,2018,retreatment_nonrelapse_cohort,295.0
FRA,2019,retreatment_nonrelapse_cohort,227.0
FRA,2020,retreatment_nonrelapse_cohort,187.0
FRA,2021,retreatment_nonrelapse_cohort,222.0
FRA,2022,retreatment_nonrelapse_cohort,223.0
GAB,2014,retreatment_nonrelapse_cohort,479.0
GAB,2015,retreatment_nonrelapse_cohort,566.0
GAB,2016,retreatment_nonrelapse_cohort,408.0
GAB,2017,retreatment_nonrelapse_cohort,83.0
GAB,2018,retreatment_nonrelapse_cohort,289.0
GAB,2019,retreatment_nonrelapse_cohort,174.0
DEU,2014,retreatment_nonrelapse_cohort,143.0
DEU,2015,retreatment_nonrelapse_cohort,173.0
DEU,2016,retreatment_nonrelapse_cohort,170.0
DEU,2017,retreatment_nonrelapse_cohort,124.0
DEU,2018,retreatment_nonrelapse_cohort,141.0
DEU,2019,retreatment_nonrelapse_cohort,145.0
DEU,2020,retreatment_nonrelapse_cohort,111.0
DEU,2021,retreatment_nonrelapse_cohort,102.0
DEU,2022,retreatment_nonrelapse_cohort,156.0
IND,2014,retreatment_nonrelapse_cohort,74368.0
IND,2015,retreatment_nonrelapse_cohort,69823.0
IND,2016,retreatment_nonrelapse_cohort,172282.0
IND,2017,retreatment_nonrelapse_cohort,146982.0
IND,2018,retreatment_nonrelapse_cohort,140834.0
IND,2019,retreatment_nonrelapse_cohort,147159.0
IND,2020,retreatment_nonrelapse_cohort,120416.0
IND,2021,retreatment_nonrelapse_cohort,147747.0
IND,2022,retreatment_nonrelapse_cohort,146377.0
IDN,2014,retreatment_nonrelapse_cohort,1733.0
IDN,2015,retreatment_nonrelapse_cohort,1859.0
IDN,2016,retreatment_nonrelapse_cohort,2002.0
IDN,2017,retreatment_nonrelapse_cohort,4934.0
IDN,2018,retreatment_nonrelapse_cohort,4993.0
IDN,2019,retreatment_nonrelapse_cohort,5574.0
IDN,2020,retreatment_nonrelapse_cohort,8441.0
IDN,2021,retreatment_nonrelapse_cohort,6711.0
IDN,2022,retreatment_nonrelapse_cohort,8339.0
MEX,2014,retreatment_nonrelapse_cohort,685.0
MEX,2015,retreatment_nonrelapse_cohort,694.0
MEX,2016,retreatment_nonrelapse_cohort,676.0
MEX,2017,retreatment_nonrelapse_cohort,763.0
MEX,2018,retreatment_nonrelapse_cohort,825.0
MEX,2019,retreatment_nonrelapse_cohort,718.0
MEX,2020,retreatment_nonrelapse_cohort,636.0
MEX,2021,retreatment_nonrelapse_cohort,467.0
MEX,2022,retreatment_nonrelapse_cohort,722.0
PAK,2014,retreatment_nonrelapse_cohort,8005.0
PAK,2015,retreatment_nonrelapse_cohort,8091.0
PAK,2016,retreatment_nonrelapse_cohort,9671.0
PAK,2017,retreatment_nonrelapse_cohort,9673.0
PAK,2018,retreatment_nonrelapse_cohort,9263.0
PAK,2019,retreatment_nonrelapse_cohort,6341.0
PAK,2020,retreatment_nonrelapse_cohort,3746.0
PAK,2021,retreatment_nonrelapse_cohort,3769.0
PAK,2022,retreatment_nonrelapse_cohort,3997.0
PHL,2014,retreatment_nonrelapse_cohort,6062.0
PHL,2015,retreatment_nonrelapse_cohort,7925.0
PHL,2016,retreatment_nonrelapse_cohort,10097.0
PHL,2017,retreatment_nonrelapse_cohort,9486.0
PHL,2018,retreatment_nonrelapse_cohort,8809.0
PHL,2019,retreatment_nonrelapse_cohort,7994.0
PHL,2020,retreatment_nonrelapse_cohort,6011.0
PHL,2021,retreatment_nonrelapse_cohort,6674.0
PHL,2022,retreatment_nonrelapse_cohort,7827.0
KOR,2014,retreatment_nonrelapse_cohort,2841.0
KOR,2015,retreatment_nonrelapse_cohort,3375.0
KOR,2016,retreatment_nonrelapse_cohort,3058.0
KOR,2017,retreatment_nonrelapse_cohort,2306.0
KOR,2018,retreatment_nonrelapse_cohort,2026.0
KOR,2019,retreatment_nonrelapse_cohort,1871.0
KOR,2020,retreatment_nonrelapse_cohort,1645.0
KOR,2021,retreatment_nonrelapse_cohort,1329.0
KOR,2022,retreatment_nonrelapse_cohort,1160.0
RUS,2014,retreatment_nonrelapse_cohort,5790.0
RUS,2015,retreatment_nonrelapse_cohort,8294.0
RUS,2016,retreatment_nonrelapse_cohort,9245.0
RUS,2017,retreatment_nonrelapse_cohort,9339.0
RUS,2018,retreatment_nonrelapse_cohort,8876.0
RUS,2019,retreatment_nonrelapse_cohort,7851.0
RUS,2020,retreatment_nonrelapse_cohort,7409.0
RUS,2021,retreatment_nonrelapse_cohort,7413.0
RUS,2022,retreatment_nonrelapse_cohort,5688.0
SAU,2014,retreatment_nonrelapse_cohort,88.0
SAU,2015,retreatment_nonrelapse_cohort,120.0
SAU,2016,retreatment_nonrelapse_cohort,85.0
SAU,2017,retreatment_nonrelapse_cohort,60.0
SAU,2018,retreatment_nonrelapse_cohort,72.0
SAU,2019,retreatment_nonrelapse_cohort,69.0
SAU,2020,retreatment_nonrelapse_cohort,63.0
SAU,2021,retreatment_nonrelapse_cohort,50.0
SAU,2022,retreatment_nonrelapse_cohort,87.0
ZAF,2014,retreatment_nonrelapse_cohort,4652.0
ZAF,2015,retreatment_nonrelapse_cohort,5441.0
ZAF,2016,retreatment_nonrelapse_cohort,5129.0
ZAF,2017,retreatment_nonrelapse_cohort,6508.0
ZAF,2018,retreatment_nonrelapse_cohort,12905.0
ZAF,2019,retreatment_nonrelapse_cohort,15028.0
ZAF,2020,retreatment_nonrelapse_cohort,13475.0
ZAF,2021,retreatment_nonrelapse_cohort,8327.0
ZAF,2022,retreatment_nonrelapse_cohort,10326.0
TUR,2014,retreatment_nonrelapse_cohort,192.0
